gid;cdate;mdate;perimeter_id;datedebut;datefin;valuecentrale;valuebatpublic;valueborneve;valuepv;valueep
3352;2022-06-29T06:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-06-29T06:00:00+02:00;2022-06-29T06:30:00+02:00;1840609;33333;533;0;23339
3354;2022-06-29T08:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-06-29T08:30:00+02:00;2022-06-29T09:00:00+02:00;2317429;40333;531;3333;0
3355;2022-06-29T10:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-06-29T10:00:00+02:00;2022-06-29T10:30:00+02:00;2527553;39667;533;8544;0
3362;2022-06-29T18:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-06-29T18:00:00+02:00;2022-06-29T18:30:00+02:00;2408957;39000;537;8187;0
3370;2022-06-30T00:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-06-30T00:30:00+02:00;2022-06-30T01:00:00+02:00;0;29333;531;0;99555
3380;2022-06-30T11:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-06-30T11:30:00+02:00;2022-06-30T12:00:00+02:00;2650140;74333;6065;136;0
3383;2022-06-30T13:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-06-30T13:00:00+02:00;2022-06-30T13:30:00+02:00;2941290;67000;3432;132;0
3385;2022-06-30T15:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-06-30T15:30:00+02:00;2022-06-30T16:00:00+02:00;2403966;55667;1782;121;0
3388;2022-06-30T18:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-06-30T18:00:00+02:00;2022-06-30T18:30:00+02:00;2316640;34667;33497;172;0
3390;2022-06-30T21:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-06-30T21:30:00+02:00;2022-06-30T22:00:00+02:00;2330606;29333;532;0;415
3393;2022-06-30T23:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-06-30T23:30:00+02:00;2022-07-01T00:00:00+02:00;0;29333;533;0;100889
3395;2022-07-01T03:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-01T03:30:00+02:00;2022-07-01T04:00:00+02:00;0;27667;527;0;90769
3397;2022-07-01T06:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-01T06:00:00+02:00;2022-07-01T06:30:00+02:00;1688264;34333;531;0;24105
3401;2022-07-01T09:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-01T09:30:00+02:00;2022-07-01T10:00:00+02:00;2310479;58333;23299;6907;0
3403;2022-07-01T11:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-01T11:30:00+02:00;2022-07-01T12:00:00+02:00;2395380;57333;11859;19311;0
3405;2022-07-01T14:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-01T14:00:00+02:00;2022-07-01T14:30:00+02:00;2575541;53000;33515;26179;0
3408;2022-07-01T16:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-01T16:30:00+02:00;2022-07-01T17:00:00+02:00;2101761;49667;547;28333;0
3411;2022-07-01T19:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-01T19:30:00+02:00;2022-07-01T20:00:00+02:00;2253913;40000;546;10672;0
3412;2022-07-01T21:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-01T21:00:00+02:00;2022-07-01T21:30:00+02:00;2189096;32000;531;1000;0
3414;2022-07-01T23:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-01T23:00:00+02:00;2022-07-01T23:30:00+02:00;0;32333;12765;0;104092
3415;2022-07-01T23:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-01T23:30:00+02:00;2022-07-02T00:00:00+02:00;0;32333;5092;0;100817
3416;2022-07-02T02:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-02T02:00:00+02:00;2022-07-02T02:30:00+02:00;0;30000;530;0;90735
3418;2022-07-02T04:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-02T04:00:00+02:00;2022-07-02T04:30:00+02:00;0;29667;531;0;90287
3420;2022-07-02T05:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-02T05:30:00+02:00;2022-07-02T06:00:00+02:00;1469627;29333;531;0;80313
3424;2022-07-02T08:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-02T08:30:00+02:00;2022-07-02T09:00:00+02:00;1710846;29000;33359;3333;0
3425;2022-07-02T09:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-02T09:30:00+02:00;2022-07-02T10:00:00+02:00;1916097;29333;28776;6731;0
3428;2022-07-02T14:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-02T14:00:00+02:00;2022-07-02T14:30:00+02:00;2164568;34000;538;25833;0
3429;2022-07-02T14:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-02T14:30:00+02:00;2022-07-02T15:00:00+02:00;1967083;33333;10059;25788;0
3430;2022-07-02T15:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-02T15:30:00+02:00;2022-07-02T16:00:00+02:00;1912655;35000;1592;28987;0
3431;2022-07-02T16:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-02T16:00:00+02:00;2022-07-02T16:30:00+02:00;1858883;34333;1633;30669;0
3432;2022-07-02T17:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-02T17:00:00+02:00;2022-07-02T17:30:00+02:00;1825658;33667;16295;29056;0
3433;2022-07-02T19:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-02T19:00:00+02:00;2022-07-02T19:30:00+02:00;1932934;32000;553;16004;0
3435;2022-07-02T20:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-02T20:00:00+02:00;2022-07-02T20:30:00+02:00;2003510;34333;557;9348;0
3438;2022-07-02T22:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-02T22:30:00+02:00;2022-07-02T23:00:00+02:00;2316493;32667;27562;0;103693
3440;2022-07-03T02:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-03T02:30:00+02:00;2022-07-03T03:00:00+02:00;0;30333;1014;0;90115
3445;2022-07-03T06:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-03T06:00:00+02:00;2022-07-03T06:30:00+02:00;1220798;31333;527;0;25311
3453;2022-07-03T13:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-03T13:30:00+02:00;2022-07-03T14:00:00+02:00;2023003;32000;541;24017;0
3454;2022-07-03T16:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-03T16:00:00+02:00;2022-07-03T16:30:00+02:00;1735259;32000;40522;30161;0
3456;2022-07-03T17:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-03T17:30:00+02:00;2022-07-03T18:00:00+02:00;1747710;32333;24544;23749;0
3463;2022-07-03T22:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-03T22:00:00+02:00;2022-07-03T22:30:00+02:00;2203776;36667;9704;0;65321
3467;2022-07-04T01:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-04T01:30:00+02:00;2022-07-04T02:00:00+02:00;0;33333;536;0;90987
3469;2022-07-04T02:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-04T02:30:00+02:00;2022-07-04T03:00:00+02:00;0;34000;533;0;90561
3470;2022-07-04T03:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-04T03:30:00+02:00;2022-07-04T04:00:00+02:00;0;34000;534;0;90750
3475;2022-07-04T07:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-04T07:00:00+02:00;2022-07-04T07:30:00+02:00;1704363;51333;10770;667;0
3476;2022-07-04T07:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-04T07:30:00+02:00;2022-07-04T08:00:00+02:00;1868689;57333;5654;1667;0
3477;2022-07-04T08:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-04T08:00:00+02:00;2022-07-04T08:30:00+02:00;1938047;55333;531;3000;0
3478;2022-07-04T08:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-04T08:30:00+02:00;2022-07-04T09:00:00+02:00;1947278;68000;531;5069;0
3479;2022-07-04T09:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-04T09:00:00+02:00;2022-07-04T09:30:00+02:00;2098097;67667;535;6533;0
3481;2022-07-04T10:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-04T10:00:00+02:00;2022-07-04T10:30:00+02:00;2251736;78667;530;6048;0
3482;2022-07-04T10:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-04T10:30:00+02:00;2022-07-04T11:00:00+02:00;2316174;76333;528;7931;0
3485;2022-07-04T14:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-04T14:00:00+02:00;2022-07-04T14:30:00+02:00;2605999;52667;19976;18983;0
3486;2022-07-04T14:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-04T14:30:00+02:00;2022-07-04T15:00:00+02:00;2458017;52667;7599;20829;0
3487;2022-07-04T15:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-04T15:00:00+02:00;2022-07-04T15:30:00+02:00;2449128;52000;945;11879;0
3490;2022-07-04T21:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-04T21:30:00+02:00;2022-07-04T22:00:00+02:00;2461407;32333;543;0;591
3491;2022-07-04T22:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-04T22:00:00+02:00;2022-07-04T22:30:00+02:00;2450636;31667;539;0;65254
3493;2022-07-04T23:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-04T23:30:00+02:00;2022-07-05T00:00:00+02:00;0;32333;529;0;101442
3496;2022-07-05T01:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-05T01:30:00+02:00;2022-07-05T02:00:00+02:00;0;31000;25388;0;91321
3501;2022-07-05T04:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-05T04:00:00+02:00;2022-07-05T04:30:00+02:00;0;29333;535;0;90871
3502;2022-07-05T05:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-05T05:00:00+02:00;2022-07-05T05:30:00+02:00;1674054;32333;530;0;90796
3506;2022-07-05T09:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-05T09:30:00+02:00;2022-07-05T10:00:00+02:00;2329635;51000;3511;6972;0
3507;2022-07-05T10:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-05T10:00:00+02:00;2022-07-05T10:30:00+02:00;2429380;58000;21169;8176;0
3509;2022-07-05T12:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-05T12:30:00+02:00;2022-07-05T13:00:00+02:00;2732708;73333;5751;20284;0
3514;2022-07-05T16:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-05T16:00:00+02:00;2022-07-05T16:30:00+02:00;2319895;61667;18232;31549;0
3516;2022-07-05T17:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-05T17:30:00+02:00;2022-07-05T18:00:00+02:00;2244119;48667;562;26916;0
3519;2022-07-05T20:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-05T20:00:00+02:00;2022-07-05T20:30:00+02:00;2536896;43000;9378;8357;0
3522;2022-07-06T00:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-06T00:00:00+02:00;2022-07-06T00:30:00+02:00;0;39333;529;0;100217
3527;2022-07-06T05:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-06T05:00:00+02:00;2022-07-06T05:30:00+02:00;1375017;42000;531;0;90739
3528;2022-07-06T06:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-06T06:30:00+02:00;2022-07-06T07:00:00+02:00;1439085;45000;531;0;335
3534;2022-07-06T11:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-06T11:30:00+02:00;2022-07-06T12:00:00+02:00;2219525;56333;3406;18076;0
3537;2022-07-06T15:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-06T15:00:00+02:00;2022-07-06T15:30:00+02:00;2365792;52000;541;26904;0
3539;2022-07-06T16:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-06T16:30:00+02:00;2022-07-06T17:00:00+02:00;2200540;53333;554;31147;0
3540;2022-07-06T17:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-06T17:30:00+02:00;2022-07-06T18:00:00+02:00;2257730;44333;13651;27268;0
3541;2022-07-06T20:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-06T20:30:00+02:00;2022-07-06T21:00:00+02:00;2441471;39333;33600;3812;0
3544;2022-07-07T02:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-07T02:00:00+02:00;2022-07-07T02:30:00+02:00;0;32667;539;0;91248
3546;2022-07-07T04:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-07T04:00:00+02:00;2022-07-07T04:30:00+02:00;0;35667;533;0;90495
3552;2022-07-07T10:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-07T10:30:00+02:00;2022-07-07T11:00:00+02:00;2433765;70333;17615;10636;0
3561;2022-07-07T20:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-07T20:30:00+02:00;2022-07-07T21:00:00+02:00;2454641;32333;19315;4075;0
3564;2022-07-08T01:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-08T01:00:00+02:00;2022-07-08T01:30:00+02:00;0;33333;527;0;94077
3567;2022-07-08T04:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-08T04:30:00+02:00;2022-07-08T05:00:00+02:00;0;36667;533;0;90459
3574;2022-07-08T10:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-08T10:00:00+02:00;2022-07-08T10:30:00+02:00;2279558;52667;533;7836;0
3575;2022-07-08T12:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-08T12:00:00+02:00;2022-07-08T12:30:00+02:00;2527841;55333;28574;18469;0
3576;2022-07-08T13:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-08T13:00:00+02:00;2022-07-08T13:30:00+02:00;2594358;63667;30167;21440;0
3577;2022-07-08T14:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-08T14:30:00+02:00;2022-07-08T15:00:00+02:00;2469169;53667;41632;26228;0
3578;2022-07-08T15:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-08T15:30:00+02:00;2022-07-08T16:00:00+02:00;2280767;55333;25490;29875;0
3580;2022-07-08T20:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-08T20:00:00+02:00;2022-07-08T20:30:00+02:00;2338113;37333;10105;8369;0
3583;2022-07-08T22:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-08T22:30:00+02:00;2022-07-08T23:00:00+02:00;2580572;34333;7078;0;106037
3585;2022-07-09T00:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-09T00:00:00+02:00;2022-07-09T00:30:00+02:00;0;34333;532;0;100202
3590;2022-07-09T06:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-09T06:30:00+02:00;2022-07-09T07:00:00+02:00;1633187;35667;532;0;825
3593;2022-07-09T08:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-09T08:30:00+02:00;2022-07-09T09:00:00+02:00;1838981;36333;530;3333;0
3595;2022-07-09T10:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-09T10:30:00+02:00;2022-07-09T11:00:00+02:00;2306387;40333;530;10169;0
3601;2022-07-09T14:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-09T14:30:00+02:00;2022-07-09T15:00:00+02:00;2260210;42000;13565;25876;0
3602;2022-07-09T15:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-07-09T15:00:00+02:00;2022-07-09T15:30:00+02:00;2204667;45333;13569;26159;0
2639;2022-09-30T10:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-30T10:30:00+02:00;2022-09-30T11:00:00+02:00;2226662;82000;13811;0;0
2640;2022-09-30T12:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-30T12:30:00+02:00;2022-09-30T13:00:00+02:00;2499351;76333;11120;0;0
2644;2022-09-30T16:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-30T16:30:00+02:00;2022-09-30T17:00:00+02:00;1819230;56000;16648;0;0
2645;2022-09-30T20:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-30T20:30:00+02:00;2022-09-30T21:00:00+02:00;2291669;39000;31249;0;110327
2647;2022-09-30T23:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-30T23:00:00+02:00;2022-09-30T23:30:00+02:00;0;33333;532;0;103521
2649;2022-10-01T01:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-10-01T01:00:00+02:00;2022-10-01T01:30:00+02:00;0;31333;12272;0;95917
2650;2022-10-01T01:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-10-01T01:30:00+02:00;2022-10-01T02:00:00+02:00;0;31667;5134;0;93350
2651;2022-10-01T02:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-10-01T02:00:00+02:00;2022-10-01T02:30:00+02:00;0;32333;529;0;92973
2652;2022-10-01T03:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-10-01T03:30:00+02:00;2022-10-01T04:00:00+02:00;0;32000;530;0;92595
2655;2022-10-01T07:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-10-01T07:30:00+02:00;2022-10-01T08:00:00+02:00;1483146;29333;525;0;55970
2657;2022-10-01T08:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-10-01T08:30:00+02:00;2022-10-01T09:00:00+02:00;1469968;31667;529;0;0
2659;2022-10-01T13:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-10-01T13:00:00+02:00;2022-10-01T13:30:00+02:00;2360030;35333;21759;0;0
2664;2022-10-01T19:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-10-01T19:30:00+02:00;2022-10-01T20:00:00+02:00;2294240;36333;3679;0;33239
2668;2022-10-02T00:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-10-02T00:00:00+02:00;2022-10-02T00:30:00+02:00;0;31333;529;0;100857
2670;2022-10-02T01:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-10-02T01:00:00+02:00;2022-10-02T01:30:00+02:00;0;32333;529;0;96163
2676;2022-10-02T07:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-10-02T07:00:00+02:00;2022-10-02T07:30:00+02:00;1490148;31667;527;0;99993
2678;2022-10-02T09:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-10-02T09:30:00+02:00;2022-10-02T10:00:00+02:00;1920774;34333;65022;0;0
2679;2022-10-02T10:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-10-02T10:00:00+02:00;2022-10-02T10:30:00+02:00;2022780;32000;45947;0;0
2682;2022-10-02T12:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-10-02T12:00:00+02:00;2022-10-02T12:30:00+02:00;2290286;34667;33827;0;0
2683;2022-10-02T12:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-10-02T12:30:00+02:00;2022-10-02T13:00:00+02:00;2508164;34000;33571;0;0
2685;2022-10-02T13:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-10-02T13:30:00+02:00;2022-10-02T14:00:00+02:00;2419884;36667;11504;0;0
2689;2022-10-02T17:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-10-02T17:30:00+02:00;2022-10-02T18:00:00+02:00;2016485;32667;34341;0;0
2691;2022-10-02T21:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-10-02T21:00:00+02:00;2022-10-02T21:30:00+02:00;2520297;35000;17618;0;110051
2693;2022-10-02T23:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-10-02T23:00:00+02:00;2022-10-02T23:30:00+02:00;0;30333;555;0;103603
2698;2022-10-03T04:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-10-03T04:00:00+02:00;2022-10-03T04:30:00+02:00;0;31000;526;0;92857
2701;2022-10-03T07:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-10-03T07:30:00+02:00;2022-10-03T08:00:00+02:00;2171734;68667;22796;0;61545
2704;2022-10-03T12:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-10-03T12:00:00+02:00;2022-10-03T12:30:00+02:00;2331809;77667;528;0;0
2705;2022-10-03T13:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-10-03T13:00:00+02:00;2022-10-03T13:30:00+02:00;2508889;64000;527;0;0
2707;2022-10-03T15:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-10-03T15:00:00+02:00;2022-10-03T15:30:00+02:00;1980972;57333;19902;0;0
2709;2022-10-03T16:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-10-03T16:30:00+02:00;2022-10-03T17:00:00+02:00;1884742;52667;27111;0;0
2710;2022-10-03T20:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-10-03T20:00:00+02:00;2022-10-03T20:30:00+02:00;2617789;37000;3743;0;94217
2712;2022-10-03T21:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-10-03T21:30:00+02:00;2022-10-03T22:00:00+02:00;2294324;29333;529;0;109678
2714;2022-10-03T23:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-10-03T23:30:00+02:00;2022-10-04T00:00:00+02:00;0;33667;529;0;100903
2716;2022-10-04T00:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-10-04T00:30:00+02:00;2022-10-04T01:00:00+02:00;0;35333;527;0;100374
2718;2022-10-04T02:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-10-04T02:00:00+02:00;2022-10-04T02:30:00+02:00;0;32333;526;0;92553
2719;2022-10-04T02:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-10-04T02:30:00+02:00;2022-10-04T03:00:00+02:00;0;31667;527;0;92557
2721;2022-10-04T04:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-10-04T04:00:00+02:00;2022-10-04T04:30:00+02:00;0;31667;530;0;92949
91;2022-06-19T08:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-06-19T08:30:00+02:00;2022-06-19T09:00:00+02:00;2070685;27000;541;3000;0
92;2022-06-19T11:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-06-19T11:30:00+02:00;2022-06-19T12:00:00+02:00;2491951;23667;9856;15667;0
93;2022-06-19T12:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-06-19T12:30:00+02:00;2022-06-19T13:00:00+02:00;2797104;23333;16355;15333;0
94;2022-06-19T14:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-06-19T14:00:00+02:00;2022-06-19T14:30:00+02:00;2578352;26333;551;23333;0
101;2022-06-19T21:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-06-19T21:00:00+02:00;2022-06-19T21:30:00+02:00;2710002;23333;532;1333;0
106;2022-06-20T03:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-06-20T03:00:00+02:00;2022-06-20T03:30:00+02:00;0;10333;265;0;47949
110;2022-06-20T07:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-06-20T07:00:00+02:00;2022-06-20T07:30:00+02:00;1964992;45667;527;0;0
113;2022-06-20T09:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-06-20T09:00:00+02:00;2022-06-20T09:30:00+02:00;2402877;69667;11881;1667;0
116;2022-06-20T13:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-06-20T13:00:00+02:00;2022-06-20T13:30:00+02:00;3011701;75667;8131;22255;0
119;2022-06-20T16:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-06-20T16:00:00+02:00;2022-06-20T16:30:00+02:00;2522029;67667;14663;26320;0
121;2022-06-20T17:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-06-20T17:00:00+02:00;2022-06-20T17:30:00+02:00;2545231;52667;559;14623;0
123;2022-06-20T18:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-06-20T18:00:00+02:00;2022-06-20T18:30:00+02:00;2573957;49000;558;19777;0
129;2022-06-20T23:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-06-20T23:00:00+02:00;2022-06-20T23:30:00+02:00;0;38333;3341;0;109859
130;2022-06-21T00:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-06-21T00:00:00+02:00;2022-06-21T00:30:00+02:00;0;37000;531;0;105513
132;2022-06-21T01:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-06-21T01:30:00+02:00;2022-06-21T02:00:00+02:00;0;35333;15538;0;97024
